run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
ERR2598073	ERP109002	SAMEA4689995	ERS2510179	ERX2614354	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	1437sTS.Human.Heart.11w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	37227039	3759930939	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:1437sTS.Human.Heart.11w.Male_s	E-MTAB-6814:1437sTS.Human.Heart.11w.Male	2925750399	df6c2bd65c0d8a05db61672beb2c85e2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598073/ERR2598073.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598073/ERR2598073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598073/ERR2598073.fastq.gz	2771335743	86f839f49ddf5ed7399354d5058a5774	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598073/1437sTS.Human.Heart.11w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598073/1437sTS.Human.Heart.11w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598073/1437sTS.Human.Heart.11w.Male.fastq.gz	FASTQ	2281206101	bba82991b53cb93ac75ba8605853fa38	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598073	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/003/ERR2598073	ftp.sra.ebi.ac.uk/vol1/err/ERR259/003/ERR2598073	E-MTAB-6814:1437sTS.Human.Heart.11w.Male	ArrayExpress	1437sTS.Human.Heart.11w.Male		2018-05-25
ERR2598074	ERP109002	SAMEA4689996	ERS2510180	ERX2614355	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2044sTS.Human.Heart.11w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	23321866	2355508466	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2044sTS.Human.Heart.11w.Male_s	E-MTAB-6814:2044sTS.Human.Heart.11w.Male	1785644268	d45355e0234576ae2699d3e88e27d4dc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598074/ERR2598074.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598074/ERR2598074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598074/ERR2598074.fastq.gz	1688600188	dbf776be47727f5b52bf0829ea676743	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598074/2044sTS.Human.Heart.11w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598074/2044sTS.Human.Heart.11w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598074/2044sTS.Human.Heart.11w.Male.fastq.gz	FASTQ	1389216776	d79c0021942ed5e1d0900894ff96420e	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598074	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/004/ERR2598074	ftp.sra.ebi.ac.uk/vol1/err/ERR259/004/ERR2598074	E-MTAB-6814:2044sTS.Human.Heart.11w.Male	ArrayExpress	2044sTS.Human.Heart.11w.Male		2018-05-25
ERR2598061	ERP109002	SAMEA4689983	ERS2510167	ERX2614342	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2025sTSb.Human.Liver.10w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	36710861	3707796961	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2025sTSb.Human.Liver.10w.Male_s	E-MTAB-6814:2025sTSb.Human.Liver.10w.Male	3069353750	c1d4e4fee6b6d230a64450e1a0ebf3b6	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598061/ERR2598061.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598061/ERR2598061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598061/ERR2598061.fastq.gz	2907814845	781a0997ef4cc951169772e4dc6f7dee	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598061/2025sTSb.Human.Liver.10w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598061/2025sTSb.Human.Liver.10w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598061/2025sTSb.Human.Liver.10w.Male.fastq.gz	FASTQ	2565886801	12635946a7c12073ac7b3ad7e25b7c1b	ftp.sra.ebi.ac.uk/vol1/err/ERR259/001/ERR2598061	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/001/ERR2598061	ftp.sra.ebi.ac.uk/vol1/err/ERR259/001/ERR2598061	E-MTAB-6814:2025sTSb.Human.Liver.10w.Male	ArrayExpress	2025sTSb.Human.Liver.10w.Male		2018-05-25
ERR2598066	ERP109002	SAMEA4689988	ERS2510172	ERX2614347	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5677sTS.Human.Ovary.10w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	65837430	6649580430	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5677sTS.Human.Ovary.10w.Female_s	E-MTAB-6814:5677sTS.Human.Ovary.10w.Female	3695983143	8543bcd89b2304294ad082abfa4afeb4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598066/ERR2598066.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598066/ERR2598066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598066/ERR2598066.fastq.gz	3432045262	b4994144463effb4dc711e721c3138c8	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598066/5677sTS.Human.Ovary.10w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598066/5677sTS.Human.Ovary.10w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598066/5677sTS.Human.Ovary.10w.Female.fastq.gz	FASTQ	2427945250	8b4b98e27c0567a8fac70a1a74857b65	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598066	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/006/ERR2598066	ftp.sra.ebi.ac.uk/vol1/err/ERR259/006/ERR2598066	E-MTAB-6814:5677sTS.Human.Ovary.10w.Female	ArrayExpress	5677sTS.Human.Ovary.10w.Female		2018-05-25
ERR2598085	ERP109002	SAMEA4690007	ERS2510191	ERX2614366	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3779sTS.Human.Liver.11w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	48403809	4888784709	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3779sTS.Human.Liver.11w.Female_s	E-MTAB-6814:3779sTS.Human.Liver.11w.Female	2558551168	b518229fde14f9124600edd0f44fd1ed	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598085/ERR2598085.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598085/ERR2598085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598085/ERR2598085.fastq.gz	2363104508	0a0db386316f56d5714b758e4cfac382	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598085/3779sTS.Human.Liver.11w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598085/3779sTS.Human.Liver.11w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598085/3779sTS.Human.Liver.11w.Female.fastq.gz	FASTQ	1799997202	6ffff64df292544b4aea6c0ce87e9e8e	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598085	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/005/ERR2598085	ftp.sra.ebi.ac.uk/vol1/err/ERR259/005/ERR2598085	E-MTAB-6814:3779sTS.Human.Liver.11w.Female	ArrayExpress	3779sTS.Human.Liver.11w.Female		2018-05-25
ERR2598089	ERP109002	SAMEA4690011	ERS2510195	ERX2614370	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5721sTS.Human.Forebrain.12w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	25827995	2608627495	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5721sTS.Human.Forebrain.12w.Male_s	E-MTAB-6814:5721sTS.Human.Forebrain.12w.Male	1452785833	d89fdb54e9fc525ccabb430be4a0d6fd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598089/ERR2598089.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598089/ERR2598089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598089/ERR2598089.fastq.gz	1347449810	3a562a1e95d4563f9aa946364ac317f4	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598089/5721sTS.Human.Forebrain.12w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598089/5721sTS.Human.Forebrain.12w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598089/5721sTS.Human.Forebrain.12w.Male.fastq.gz	FASTQ	953638517	3c78ffca7857bc42d992dca768601999	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598089	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/009/ERR2598089	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598089	E-MTAB-6814:5721sTS.Human.Forebrain.12w.Male	ArrayExpress	5721sTS.Human.Forebrain.12w.Male		2018-05-25
ERR2598067	ERP109002	SAMEA4689989	ERS2510173	ERX2614348	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	1988sTS.Human.Testis.10w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	27666438	2794310238	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:1988sTS.Human.Testis.10w.Male_s	E-MTAB-6814:1988sTS.Human.Testis.10w.Male	1522719519	606eb1a0a664991931e91eb414b4cef1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598067/ERR2598067.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598067/ERR2598067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598067/ERR2598067.fastq.gz	1409937415	84f9dc03d97a1b5f76732bec88461e4a	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598067/1988sTS.Human.Testis.10w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598067/1988sTS.Human.Testis.10w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598067/1988sTS.Human.Testis.10w.Male.fastq.gz	FASTQ	1004146115	139370e6129ab17230c90a8fd3ac9bc8	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598067	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/007/ERR2598067	ftp.sra.ebi.ac.uk/vol1/err/ERR259/007/ERR2598067	E-MTAB-6814:1988sTS.Human.Testis.10w.Male	ArrayExpress	1988sTS.Human.Testis.10w.Male		2018-05-25
ERR2598090	ERP109002	SAMEA4690012	ERS2510196	ERX2614371	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3585sTS.Human.Heart.12w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	18404216	1858825816	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3585sTS.Human.Heart.12w.Female_s	E-MTAB-6814:3585sTS.Human.Heart.12w.Female	970578404	5a0a315f631b6c525940f46fa151691f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598090/ERR2598090.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598090/ERR2598090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598090/ERR2598090.fastq.gz	894024207	de672bf741692254270def0bb7d00441	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598090/3585sTS.Human.Heart.12w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598090/3585sTS.Human.Heart.12w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598090/3585sTS.Human.Heart.12w.Female.fastq.gz	FASTQ	646803859	64316a96f292d4ccb28b4825d2aff12d	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598090	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598090	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598090	E-MTAB-6814:3585sTS.Human.Heart.12w.Female	ArrayExpress	3585sTS.Human.Heart.12w.Female		2018-05-25
ERR2598068	ERP109002	SAMEA4689990	ERS2510174	ERX2614349	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3655sTS.Human.Testis.10w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	46506769	4697183669	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3655sTS.Human.Testis.10w.Male_s	E-MTAB-6814:3655sTS.Human.Testis.10w.Male	2839774881	eaf82048f92371a2cee4b5e1aff7e42b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598068/ERR2598068.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598068/ERR2598068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598068/ERR2598068.fastq.gz	2653994859	2fdf0227b31673b0b3d13cdea010081c	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598068/3655sTS.Human.Testis.10w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598068/3655sTS.Human.Testis.10w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598068/3655sTS.Human.Testis.10w.Male.fastq.gz	FASTQ	1889069997	dbafaabdb21d74ab9e7a4f59b071edf5	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598068	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/008/ERR2598068	ftp.sra.ebi.ac.uk/vol1/err/ERR259/008/ERR2598068	E-MTAB-6814:3655sTS.Human.Testis.10w.Male	ArrayExpress	3655sTS.Human.Testis.10w.Male		2018-05-25
ERR2598069	ERP109002	SAMEA4689991	ERS2510175	ERX2614350	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2047sTS.Human.Forebrain.11w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	24142938	2438436738	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2047sTS.Human.Forebrain.11w.Male_s	E-MTAB-6814:2047sTS.Human.Forebrain.11w.Male	1841373062	8fd859f66c9c8d26760bdb4f2090f69d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598069/ERR2598069.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598069/ERR2598069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598069/ERR2598069.fastq.gz	1741269272	7ad882032fcbc1acd6366b2316ef086d	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598069/2047sTS.Human.Forebrain.11w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598069/2047sTS.Human.Forebrain.11w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598069/2047sTS.Human.Forebrain.11w.Male.fastq.gz	FASTQ	1429757532	d948ae52c61ac529e0296e41fe293dae	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598069	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/009/ERR2598069	ftp.sra.ebi.ac.uk/vol1/err/ERR259/009/ERR2598069	E-MTAB-6814:2047sTS.Human.Forebrain.11w.Male	ArrayExpress	2047sTS.Human.Forebrain.11w.Male		2018-05-25
ERR2598091	ERP109002	SAMEA4690013	ERS2510197	ERX2614372	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3770sTS.Human.Heart.12w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	45404722	4585876922	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3770sTS.Human.Heart.12w.Male_s	E-MTAB-6814:3770sTS.Human.Heart.12w.Male	2633947060	183309772396f6da34cd3db12a4b214f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598091/ERR2598091.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598091/ERR2598091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598091/ERR2598091.fastq.gz	2452780820	9dd15e6b7dd2379e68f6fd4d4701675a	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598091/3770sTS.Human.Heart.12w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598091/3770sTS.Human.Heart.12w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598091/3770sTS.Human.Heart.12w.Male.fastq.gz	FASTQ	1753849013	8ceb964de7107f6642e11669ee2f2c47	ftp.sra.ebi.ac.uk/vol1/err/ERR259/001/ERR2598091	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/001/ERR2598091	ftp.sra.ebi.ac.uk/vol1/err/ERR259/001/ERR2598091	E-MTAB-6814:3770sTS.Human.Heart.12w.Male	ArrayExpress	3770sTS.Human.Heart.12w.Male		2018-05-25
ERR2598070	ERP109002	SAMEA4689992	ERS2510176	ERX2614351	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	2111sTS.Human.Forebrain.11w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	23534747	2377009447	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:2111sTS.Human.Forebrain.11w.Male_s	E-MTAB-6814:2111sTS.Human.Forebrain.11w.Male	2068957548	8a6270199d6b1ecd5b0525c3d9b6e1d1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598070/ERR2598070.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598070/ERR2598070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598070/ERR2598070.fastq.gz	1968742518	125b512bb29503f1b5fddb115077610a	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598070/2111sTS.Human.Forebrain.11w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598070/2111sTS.Human.Forebrain.11w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598070/2111sTS.Human.Forebrain.11w.Male.fastq.gz	FASTQ	1602130722	8e301dd02ead7cc66beac2dbafdc5e9c	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598070	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/000/ERR2598070	ftp.sra.ebi.ac.uk/vol1/err/ERR259/000/ERR2598070	E-MTAB-6814:2111sTS.Human.Forebrain.11w.Male	ArrayExpress	2111sTS.Human.Forebrain.11w.Male		2018-05-25
ERR2598092	ERP109002	SAMEA4690014	ERS2510198	ERX2614373	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	3769sTS.Human.Hindbrain.12w.Male_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	65767183	6642485483	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:3769sTS.Human.Hindbrain.12w.Male_s	E-MTAB-6814:3769sTS.Human.Hindbrain.12w.Male	3841503880	ab001e6394b83847b3e431a00751e7a1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598092/ERR2598092.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598092/ERR2598092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598092/ERR2598092.fastq.gz	3579889288	5cba59d0fd328330ab28329c8a2164c3	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598092/3769sTS.Human.Hindbrain.12w.Male.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598092/3769sTS.Human.Hindbrain.12w.Male.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598092/3769sTS.Human.Hindbrain.12w.Male.fastq.gz	FASTQ	2554127456	d9feabddd314acb2bff5d02df192626c	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598092	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598092	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598092	E-MTAB-6814:3769sTS.Human.Hindbrain.12w.Male	ArrayExpress	3769sTS.Human.Hindbrain.12w.Male		2018-05-25
ERR2598072	ERP109002	SAMEA4689994	ERS2510178	ERX2614353	PRJEB26969	ERA1500097	9606	Homo sapiens	ILLUMINA	Illumina HiSeq 2500	5953sTS.Human.Forebrain.11w.Female_s		SINGLE	ssRNA-seq	TRANSCRIPTOMIC	PolyA	28323433	2860666733	University of Heidelberg	2019-02-18	2018-11-16	Illumina HiSeq 2500 sequencing: Human RNA-seq time-series of the development of seven major organs	Human RNA-seq time-series of the development of seven major organs	E-MTAB-6814	E-MTAB-6814:5953sTS.Human.Forebrain.11w.Female_s	E-MTAB-6814:5953sTS.Human.Forebrain.11w.Female	1621895823	2f234cc1d52af648424b27c7148d2378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598072/ERR2598072.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598072/ERR2598072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598072/ERR2598072.fastq.gz	1507021060	7b348310ffd825734aefb54ac3a5d4d8	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598072/5953sTS.Human.Forebrain.11w.Female.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR259/ERR2598072/5953sTS.Human.Forebrain.11w.Female.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR259/ERR2598072/5953sTS.Human.Forebrain.11w.Female.fastq.gz	FASTQ	1069224813	90b90e44373f2d5bae8e571b8ece3fb8	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598072	fasp.sra.ebi.ac.uk:/vol1/err/ERR259/002/ERR2598072	ftp.sra.ebi.ac.uk/vol1/err/ERR259/002/ERR2598072	E-MTAB-6814:5953sTS.Human.Forebrain.11w.Female	ArrayExpress	5953sTS.Human.Forebrain.11w.Female		2018-05-25
